stop_id,latitude,stop_name,longitude,ticketzone,routeussp
20979,-37.811664,0-Bourke St/Spring St (Melbourne City),144.973246,1,35
18588,-37.815756,25-Brook St/Church St (Hawthorn),145.020982,1,48
18589,-37.817971,24-Hill St/Church St (Hawthorn),145.018753,1,48
18341,-37.817906,24-Grattan St/Church St (Hawthorn),145.018607,1,48
18342,-37.815921,25-Brook St/Church St (Hawthorn),145.020602,1,48
18566,-37.794648,51-Balwyn Rd/Doncaster Rd (Balwyn North),145.084631,1,48
18567,-37.794372,50-Dight Ave/Doncaster Rd (Balwyn North),145.080936,1,48
18568,-37.793941,49-Buchanan Ave/Doncaster Rd (Balwyn North),145.077722,1,48
18569,-37.793412,48-Osburn Ave/Doncaster Rd (Balwyn North),145.074567,1,48
18570,-37.792727,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),145.070724,1,48
18571,-37.793006,46-Wattle Ave/Doncaster Rd (Balwyn North),145.067401,1,48
18574,-37.7947,43-Kew High School/High St (Kew East),145.061349,1,48
18575,-37.796324,42-Woodlands Ave/High St (Kew East),145.057672,1,48
18576,-37.797966,41-Station St/High St (Kew East),145.053927,1,48
18577,-37.798721,40-Harp Village/High St (Kew East),145.052192,1,48
18578,-37.799564,39-Harp Rd/High St (Kew East),145.050273,1,48
18579,-37.801316,38-Victoria Park/High St (Kew East),145.046172,1,48
18580,-37.802582,37-Kew Cemetery/High St (Kew),145.042652,1,48
18581,-37.803539,36-Gladstone St/High St (Kew),145.040014,1,48
18582,-37.805012,35-Charles St/High St (Kew),145.035977,1,48
18583,-37.80564,34-Union St/High St (Kew),145.034166,1,48
18584,-37.806674,33-Kew Shopping Centre/High St (Kew),145.031311,1,48
18343,-37.813253,26-Barkers Rd/Church St (Hawthorn),145.023252,1,48
18347,-37.805617,34-Pakington St/High St (Kew),145.033837,1,48
18348,-37.804987,35-Cobden St/High St (Kew),145.035546,1,48
18349,-37.803489,36-Parkhill Rd/High St (Kew),145.039755,1,48
18350,-37.802473,37-Kew Cemetery/High St (Kew),145.042564,1,48
18351,-37.801259,38-Victoria Park/High St (Kew),145.045981,1,48
18352,-37.799413,39-Harp Rd/High St (Kew),145.050436,1,48
18353,-37.798628,40-Harp Village/High St (Kew East),145.052024,1,48
18354,-37.797439,41-Clyde St/High St (Kew East),145.054758,1,48
18355,-37.796397,42-Irymple Ave/High St (Kew East),145.057159,1,48
18356,-37.79465,43-Kew High School/High St (Kew East),145.061089,1,48
18357,-37.79353,44-Burke Rd/High St (Kew),145.063662,1,48
18358,-37.793168,45-Burke Rd/Doncaster Rd (Balwyn North),145.065216,1,48
18359,-37.792835,46-Wattle Ave/Doncaster Rd (Balwyn North),145.06745,1,48
18360,-37.792712,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),145.07144,1,48
18361,-37.793217,48-Sunburst Ave/Doncaster Rd (Balwyn North),145.074266,1,48
18362,-37.793756,49-Cityview Rd/Doncaster Rd (Balwyn North),145.077466,1,48
18363,-37.794259,50-Hill Rd/Doncaster Rd (Balwyn North),145.081189,1,48
20895,-37.793468,44-Burke Rd/Doncaster Rd (Balwyn North),145.064265,1,48
18519,-37.77187,37-Maribyrnong Rd/Union Rd (Ascot Vale),144.91607,1,57
18520,-37.773703,36-St Leonards Rd/Union Rd (Ascot Vale),144.91578,1,57
18521,-37.776103,35-Munro St/Union Rd (Ascot Vale),144.915395,1,57
18522,-37.778627,34-Burrowes St/Union Rd (Ascot Vale),144.914949,1,57
18524,-37.782668,32-Sandown Rd/Epsom Rd (Ascot Vale),144.916675,1,57
18525,-37.784425,31-Racing Victoria/400 Epsom Rd (Flemington),144.918204,1,57
18526,-37.785913,30-Flemington Racecourse/Epsom Rd (Flemington),144.919786,1,57
18527,-37.787446,29-Flemington Racecourse/Racecourse Rd (Flemington),144.921889,1,57
18528,-37.787741,28-Smithfield Rd/Racecourse Rd (Flemington),144.925345,1,57
17945,-37.773571,36-St Leonards Rd/Union Rd (Ascot Vale),144.915943,1,57
17946,-37.775889,35-Bloomfield Rd/Union Rd (Ascot Vale),144.91556,1,57
17947,-37.778533,34-Burrowes St/Union Rd (Ascot Vale),144.915225,1,57
17948,-37.780355,33-Melbourne Showgrounds/Union Rd (Ascot Vale),144.914787,1,57
17949,-37.782587,32-Sandown Rd/Epsom Rd (Ascot Vale),144.916712,1,57
17950,-37.784018,31-Racing Victoria/161 Epsom Rd (Ascot Vale),144.918125,1,57
17951,-37.786043,30-Flemington Racecourse/Epsom Rd (Ascot Vale),144.919987,1,57
17952,-37.787349,29-Flemington Racecourse/Racecourse Rd (Flemington),144.922006,1,57
17953,-37.787626,28-Smithfield Rd/Racecourse Rd (Flemington),144.92495,1,57
22320,-37.769315,48-Wests Rd/Cordite Ave (Maribyrnong),144.882425,1,57
18529,-37.788074,26-Newmarket Plaza/Racecourse Rd (Kensington),144.92839,1,57
18530,-37.788354,25-Wellington St/Racecourse Rd (Flemington),144.93046,1,57
18531,-37.788507,24-Collett St/Racecourse Rd (Kensington),144.933522,1,57
18532,-37.788749,23-Stubbs St/Racecourse Rd (Flemington),144.93548,1,57
18533,-37.789209,22-Boundary Rd/Racecourse Rd (North Melbourne),144.940145,1,57
18536,-37.793729,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),144.947163,1,57
18537,-37.795246,18-Erskine St/Abbotsford St (North Melbourne),144.946803,1,57
18538,-37.796719,17-Canning St/Abbotsford St (North Melbourne),144.946535,1,57
18539,-37.797968,16-Haines St/Abbotsford St (North Melbourne),144.946319,1,57
18540,-37.800672,15-Arden St/Abbotsford St (North Melbourne),144.945835,1,57
18541,-37.802663,14-Abbotsford St/Queensberry St (North Melbourne),144.945802,1,57
17857,-37.805935,8-Peel St/Victoria St (Melbourne City),144.956218,1,57
17858,-37.805688,9-William St/Victoria St (Melbourne City),144.953908,1,57
17859,-37.805517,10-Chetwynd St/Victoria St (Melbourne City),144.952391,1,57
17860,-37.805196,11-Errol St/Victoria St (Melbourne City),144.949446,1,57
17861,-37.804959,11-Victoria St/Errol St (North Melbourne),144.949339,1,57
17862,-37.805403,10-Chetwynd St/Victoria St (Melbourne City),144.95203,1,57
17863,-37.805564,9-Howard St/Victoria St (Melbourne City),144.953502,1,57
17864,-37.80581,8-Peel St/Victoria St (Melbourne City),144.955744,1,57
17954,-37.787971,26-Newmarket Plaza/Racecourse Rd (Flemington),144.928154,1,57
17955,-37.788241,25-Wellington St/Racecourse Rd (Flemington),144.931235,1,57
17956,-37.788443,24-Victoria St/Racecourse Rd (Flemington),144.93349,1,57
17957,-37.788768,23-Stubbs St/Racecourse Rd (Flemington),144.936581,1,57
17958,-37.789131,22-Boundary Rd/Racecourse Rd (North Melbourne),144.939852,1,57
17961,-37.794106,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),144.947096,1,57
18057,-37.79496,18-Chapman St/Abbotsford St (North Melbourne),144.946947,1,57
18058,-37.796307,17-Molesworth St/Abbotsford St (North Melbourne),144.946694,1,57
18059,-37.798284,16-Haines St/Abbotsford St (North Melbourne),144.946344,1,57
18060,-37.800997,15-Arden St/Abbotsford St (North Melbourne),144.945849,1,57
18061,-37.80239,14-Queensberry St/Abbotsford St (North Melbourne),144.945628,1,57
19250,-37.802826,13-Curzon St/Queensberry St (North Melbourne),144.947944,1,57
19251,-37.802987,12-North Melbourne Town Hall/Queensberry St (North Melbourne),144.949405,1,57
19589,-37.802942,13-Curzon St/Queensberry St (North Melbourne),144.948362,1,57
19590,-37.803224,12-North Melbourne Town Hall/Errol St (North Melbourne),144.949535,1,57
18557,-37.75874,37-Albion St/Melville Rd (Brunswick West),144.944771,1,58
18558,-37.756764,38-Jacobs Reserve/Melville Rd (Brunswick West),144.945154,1,58
18559,-37.754779,39-McGregor Ave/Melville Rd (Brunswick West),144.94555,1,58
18560,-37.753429,40-Moreland Rd/Melville Rd (Brunswick West),144.945655,1,58
18561,-37.749512,41-Woodlands Ave/Melville Rd (Pascoe Vale South),144.946354,1,58
18562,-37.746611,42-Reynard St/Melville Rd (Pascoe Vale South),144.944334,1,58
18563,-37.744122,43-Princes Tce/Melville Rd (Pascoe Vale South),144.944767,1,58
18564,-37.741966,44-Brearley Pde/Melville Rd (Pascoe Vale South),144.945133,1,58
18078,-37.758563,37-Albion St/Melville Rd (Brunswick West),144.944991,1,58
18079,-37.756623,38-Jacobs Reserve/Melville Rd (Brunswick West),144.945385,1,58
18080,-37.7548,39-Mattingley Cres/Melville Rd (Brunswick West),144.945708,1,58
18081,-37.753163,40-Moreland Rd/Melville Rd (Brunswick West),144.945901,1,58
18082,-37.749317,41-Woodlands Ave/Melville Rd (Pascoe Vale South),144.946552,1,58
18083,-37.746399,42-Reynard St/Melville Rd (Pascoe Vale South),144.944556,1,58
18084,-37.743928,43-Princes Tce/Melville Rd (Pascoe Vale South),144.944999,1,58
18085,-37.741592,44-Brearley Pde/Melville Rd (Pascoe Vale South),144.945404,1,58
18086,-37.740117,45-Bell St/Melville Rd (Pascoe Vale South),144.945592,1,58
18782,-37.842166,135-Woorigoleen Rd/Toorak Rd (Toorak),145.017583,1,58
18783,-37.842461,136-Irving Rd/Toorak Rd (Toorak),145.020086,1,58
18784,-37.842844,137-Kooyong Rd/Toorak Rd (Toorak),145.023065,1,58
18785,-37.843231,138-Moonga Rd/Toorak Rd (Toorak),145.026248,1,58
18786,-37.843615,139-Glenbervie Rd/Toorak Rd (Toorak),145.029817,1,58
19333,-37.84204,135-Woorigoleen Rd/Toorak Rd (Toorak),145.017541,1,58
19334,-37.842314,136-Irving Rd/Toorak Rd (Toorak),145.019954,1,58
19335,-37.842687,137-Kooyong Rd/Toorak Rd (Toorak),145.022819,1,58
19336,-37.843167,138-Moonga Rd/Toorak Rd (Toorak),145.026693,1,58
19338,-37.843618,139-Glenferrie Rd/Toorak Rd (Toorak),145.029988,1,58
18543,-37.791414,23-Royal Park/Royal Park (Parkville),144.949294,1,58
18544,-37.787878,24-Elliott Ave/Royal Park (Parkville),144.949619,1,58
18545,-37.784383,25-State Netball Hockey Centre/Royal Park (Parkville),144.94867,1,58
18063,-37.79138,23-Royal Park/Royal Park (Parkville),144.949397,1,58
18064,-37.788016,24-Elliott Ave/Royal Park (Parkville),144.949751,1,58
18065,-37.784539,25-State Netball Hockey Centre/Royal Park (Parkville),144.948848,1,58
18199,-37.815874,5-Bourke St/William St (Melbourne City),144.95825,1,58
18201,-37.811996,7-Flagstaff Railway Station/William St (Melbourne City),144.956517,1,58
18202,-37.809743,8-Franklin St/William St (Melbourne City),144.955454,1,58
18203,-37.805391,10-Victoria St/Peel St (West Melbourne),144.956029,1,58
18204,-37.805698,10-Victoria St/Peel St (West Melbourne),144.956077,1,58
18205,-37.807442,9-Queen Victoria Market/Peel St (North Melbourne),144.955779,1,58
18206,-37.807216,9-Queen Victoria Market/39 Peel St (North Melbourne),144.955751,1,58
18207,-37.809428,8-Franklin St/Peel St (Melbourne City),144.955474,1,58
18208,-37.812461,7-Flagstaff Railway Station/William St (Melbourne City),144.956799,1,58
18210,-37.81544,5-Bourke St/William St (Melbourne City),144.95816,1,58
18211,-37.817457,4-Collins St/William St (Melbourne City),144.959092,1,58
18214,-37.819513,1-Flinders St/Queens Bridge St (Melbourne City),144.96124,1,58
18215,-37.822117,115-Casino/Southbank/Queens Bridge St (Southbank),144.961225,1,58
18450,-37.821711,115-Casino East/Queens Bridge St (Southbank),144.961225,1,58
18465,-37.819429,1-Flinders St/Queens Bridge St (Melbourne City),144.961106,1,58
18466,-37.818539,2-Flinders Lane/Market St (Melbourne City),144.960698,1,58
18467,-37.81864,3-William St/Flinders Lane (Melbourne City),144.959776,1,58
18469,-37.817819,4-Collins St/William St (Melbourne City),144.959173,1,58
20490,-37.801384,12-Flemington Rd/Peel St (North Melbourne),144.95673,1,58
20491,-37.801548,12-Flemington Rd/Peel St (North Melbourne),144.956805,1,58
20492,-37.803623,11-Queensberry St/Peel St (North Melbourne),144.956441,1,58
20493,-37.803307,11-Queensberry St/Peel St (North Melbourne),144.956393,1,58
18781,-37.841755,134-Orrong Rd/Toorak Rd (Toorak),145.014048,1,58
18699,-37.83819,124-Walsh St/Toorak Rd (South Yarra),144.984565,1,58
18700,-37.838417,125-Punt Rd/Toorak Rd (South Yarra),144.986741,1,58
18702,-37.838788,126-Myrtle St/Toorak Rd (South Yarra),144.989504,1,58
18703,-37.839131,127-South Yarra Railway Station/Toorak Rd (South Yarra),144.992165,1,58
18704,-37.839581,128-Chapel St/Toorak Rd (South Yarra),144.995823,1,58
18705,-37.839927,129-Tivoli Rd/Toorak Rd (South Yarra),144.998666,1,58
18706,-37.840368,130-Hawksburn Rd/Toorak Rd (South Yarra),145.002336,1,58
18707,-37.840725,131-Williams Rd/Toorak Rd (Toorak),145.00536,1,58
18708,-37.841093,132-Toorak Village/Toorak Rd (Toorak),145.008452,1,58
18709,-37.841387,133-Canterbury Rd/Toorak Rd (Toorak),145.010888,1,58
19322,-37.838028,124-Walsh St/Toorak Rd (South Yarra),144.984536,1,58
19323,-37.83821,125-Punt Rd/Toorak Rd (South Yarra),144.986269,1,58
19324,-37.838624,126-Myrtle St/Toorak Rd (South Yarra),144.989349,1,58
19325,-37.838986,127-South Yarra Railway Station/Toorak Rd (South Yarra),144.992089,1,58
19326,-37.839376,128-Chapel St/Toorak Rd (South Yarra),144.995431,1,58
19327,-37.839771,129-Tivoli Rd/Toorak Rd (South Yarra),144.998488,1,58
19328,-37.840209,130-Hawksburn Rd/Toorak Rd (South Yarra),145.001988,1,58
19329,-37.840514,131-Williams Rd/Toorak Rd (South Yarra),145.004582,1,58
19330,-37.840965,132-Toorak Village/Toorak Rd (Toorak),145.008342,1,58
19331,-37.841228,133-Grange Rd/Toorak Rd (Toorak),145.010585,1,58
19332,-37.841615,134-Orrong Rd/Toorak Rd (Toorak),145.013734,1,58
49999,-37.835752,22-Toorak Rd/St Kilda Rd (Melbourne City),144.97536,1,58
52112,-37.83762,123-Fawkner Park/Toorak Rd (South Yarra),144.980706,1,58
52113,-37.837634,123-Fawkner Park/Toorak Rd (South Yarra),144.981047,1,58
18217,-37.82961,117-York St/Kings Way (South Melbourne),144.964075,1,58
18218,-37.830536,118-Sturt St/Kings Way (Southbank),144.965004,1,58
18219,-37.8328,119-Wells St/Park St (South Melbourne),144.969816,1,58
18221,-37.83289,119-Wells St/Park St (South Melbourne),144.969802,1,58
18222,-37.831074,118-Sturt St/Kings Way (Southbank),144.965375,1,58
18223,-37.829571,117-York St/Kings Way (South Melbourne),144.963906,1,58
18233,-37.82626,116-City Rd/Kings Way (Southbank),144.960577,1,58
22612,-37.8263,116-City Rd/Kings Way (Southbank),144.960803,1,58
18546,-37.782375,26-Melbourne Zoo/Royal Park (Parkville),144.949282,1,58
18547,-37.780872,27-Royal Park Station/Royal Park (Parkville),144.950925,1,58
18548,-37.776917,28-Park St/Royal Park (Parkville),144.94949,1,58
18549,-37.775814,29-Brunswick Rd/Royal Park (Parkville),144.948748,1,58
18550,-37.772562,30-Union Square Shopping Centre/Grantham St (Brunswick West),144.949315,1,58
18551,-37.770298,31-Dawson St/Grantham St (Brunswick West),144.949741,1,58
18552,-37.769923,32-Foden St/Dawson St (Brunswick),144.947356,1,58
18553,-37.769593,33-Daly St/Dawson St (Brunswick),144.944425,1,58
18554,-37.767614,34-Smith St/Melville Rd (Brunswick West),144.943095,1,58
18555,-37.764912,35-Victoria St/Melville Rd (Brunswick West),144.94368,1,58
18556,-37.762162,36-Hope St/Melville Rd (Brunswick West),144.944154,1,58
18066,-37.782617,26-Melbourne Zoo/Royal Park (Parkville),144.949219,1,58
18067,-37.780753,27-Royal Park Station/Royal Park (Parkville),144.95136,1,58
18068,-37.777241,28-Park St/Royal Park (Parkville),144.949969,1,58
18069,-37.775538,29-Brunswick Rd/Grantham St (Brunswick West),144.948915,1,58
18071,-37.772367,30-Union Square Shopping Centre/Grantham St (Brunswick West),144.949525,1,58
18072,-37.770051,31-Grantham St/Dawson St (Brunswick West),144.949532,1,58
18073,-37.769789,32-Foden St/Dawson St (Brunswick),144.947382,1,58
18074,-37.769399,33-South Daly St/Dawson St (Brunswick West),144.944169,1,58
18075,-37.767311,34-Smith St/Melville Rd (Brunswick),144.943319,1,58
18076,-37.764708,35-Victoria St/Melville Rd (Brunswick West),144.94389,1,58
18077,-37.76204,36-Hope St/Melville Rd (Brunswick West),144.944384,1,58
20774,-37.737477,52-Hoffmans Rd/Keilor Rd (Essendon),144.892547,1,59
20775,-37.757932,37-Buckley St/Pascoe Vale Rd (Essendon),144.926461,1,59
21196,-37.738599,51-Bradshaw St/Keilor Rd (Essendon),144.895829,1,59
22305,-37.737231,52-Treadwell Rd/Keilor Rd (Niddrie),144.89235,1,59
19267,-37.772431,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),144.926908,1,59
19268,-37.770599,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.926233,1,59
19270,-37.764313,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.925455,1,59
19271,-37.762526,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.925811,1,59
19272,-37.75974,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),144.926286,1,59
19274,-37.755812,38-Pascoe Vale Rd/Fletcher St (Essendon),144.925817,1,59
19275,-37.75547,39-Hoddle St/Fletcher St (Essendon),144.922762,1,59
19276,-37.755172,40-Nicholson St/Fletcher St (Essendon),144.920205,1,59
19277,-37.754928,41-Fletcher St/Napier St (Essendon),144.917601,1,59
19376,-37.752663,42-Grice Cres/Mt Alexander Rd (Essendon),144.915894,1,59
19467,-37.750227,43-Brewster St/Mt Alexander Rd (Essendon),144.914226,1,59
19468,-37.748101,44-Thorn St/Mt Alexander Rd (Essendon),144.912754,1,59
19469,-37.746486,45-Glass St/Mt Alexander Rd (Essendon),144.91163,1,59
19470,-37.743952,47-Mt Alexander Rd/Keilor Rd (Essendon),144.908944,1,59
19471,-37.742688,48-Service St/Keilor Rd (Essendon North),144.905768,1,59
19472,-37.741501,49-Essendon North PS/Keilor Rd (Essendon North),144.902885,1,59
19473,-37.740032,50-Cooper St/Keilor Rd (Essendon North),144.899351,1,59
19475,-37.735258,53-Keilor Rd/Matthews Ave (Niddrie),144.889365,1,59
19477,-37.732355,54-Fullarton Rd/Matthews Ave (Niddrie),144.889833,1,59
19478,-37.729912,55-Cameron St/Matthews Ave (Airport West),144.890254,1,59
19479,-37.727324,56-Earl St/Matthews Ave (Airport West),144.890668,1,59
19480,-37.723065,57-Hawker St/Matthews Ave (Airport West),144.89139,1,59
19481,-37.718373,58-Marshall Rd/Matthews Ave (Airport West),144.892079,1,59
19482,-37.71384,59-Airport West/Matthews Ave (Airport West),144.890562,1,59
19605,-37.773008,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),144.926949,1,59
19606,-37.770686,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.926071,1,59
19609,-37.764005,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.925361,1,59
19623,-37.762702,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.92559,1,59
19624,-37.759863,36-Murray St/Pascoe Vale Rd (Moonee Ponds),144.926078,1,59
19625,-37.758255,37-Buckley St/Pascoe Vale Rd (Moonee Ponds),144.92635,1,59
19626,-37.756113,38-Fletcher St/Pascoe Vale Rd (Essendon),144.926036,1,59
19627,-37.755693,39-Hoddle St/Fletcher St (Essendon),144.923164,1,59
19628,-37.755456,40-Nicholson St/Fletcher St (Essendon),144.920958,1,59
19657,-37.754879,41-Fletcher St/Napier St (Essendon),144.917387,1,59
19658,-37.752496,42-Shamrock St/Mt Alexander Rd (Essendon),144.915649,1,59
19659,-37.750662,43-Thistle St/Mt Alexander Rd (Essendon),144.914361,1,59
19660,-37.748355,44-Thorn St/Mt Alexander Rd (Essendon),144.912803,1,59
19661,-37.746384,45-Leake St/Mt Alexander Rd (Essendon),144.911463,1,59
19662,-37.74477,46-Lincoln Rd/Mt Alexander Rd (Essendon),144.910351,1,59
19663,-37.744162,47-Mt Alexander Rd/Keilor Rd (Essendon),144.909097,1,59
19664,-37.742821,48-Service St/Keilor Rd (Essendon),144.905696,1,59
19665,-37.741683,49-Essendon North Primary School/Keilor Rd (Essendon North),144.90297,1,59
19666,-37.740204,50-Cooper St/Keilor Rd (Essendon),144.899415,1,59
19667,-37.738772,51-Bradshaw St/Keilor Rd (Essendon),144.895926,1,59
19669,-37.736552,53A-Matthews Ave/Keilor Rd (Essendon),144.890168,1,59
19670,-37.734959,53-Keilor Rd/Matthews Ave (Niddrie),144.889316,1,59
19671,-37.732371,54-Fullarton Rd/Matthews Ave (Airport West),144.889696,1,59
19672,-37.729963,55-Cameron St/Matthews Ave (Airport West),144.890128,1,59
19673,-37.727205,56-Earl St/Matthews Ave (Airport West),144.890603,1,59
19674,-37.723117,57-Hawker St/Matthews Ave (Airport West),144.891286,1,59
19675,-37.718416,58-Marshall Rd/Matthews Ave (Airport West),144.891975,1,59
19259,-37.788276,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.940932,1,59
19260,-37.785927,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.939055,1,59
19261,-37.783936,24-Mooltan St/Mt Alexander Rd (Flemington),144.936999,1,59
19262,-37.78244,25-Mount Alexander College/Mt Alexander Rd (Flemington),144.933941,1,59
19263,-37.78112,26-Wellington St/Mt Alexander Rd (Flemington),144.932626,1,59
19264,-37.779437,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.93122,1,59
19265,-37.777457,28-Middle St/Mt Alexander Rd (Ascot Vale),144.929833,1,59
19266,-37.775542,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.928535,1,59
19597,-37.788054,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.940609,1,59
19598,-37.785843,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.938853,1,59
19599,-37.784218,24-Mooltan St/Mt Alexander Rd (Flemington),144.937173,1,59
19600,-37.782565,25-Mount Alexander College/Mt Alexander Rd (Travancore),144.933869,1,59
19601,-37.781436,26-Wellington St/Mt Alexander Rd (Flemington),144.932663,1,59
19602,-37.779808,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.931312,1,59
19603,-37.777699,28-Middle St/Mt Alexander Rd (Ascot Vale),144.92977,1,59
19604,-37.775748,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.928473,1,59
19013,-37.879934,54-Glen Eira Rd/Hawthorn Rd (Caulfield North),145.023404,1,64
19014,-37.877212,53-Northcote Ave/Hawthorn Rd (Caulfield North),145.02392,1,64
19015,-37.874939,52-Halstead St/Hawthorn Rd (Caulfield North),145.024356,1,64
19019,-37.865428,48-Hawthorn Rd/Dandenong Rd (Caulfield North),145.025769,1,64
19023,-37.864558,44-Bailey Ave/Dandenong Rd (Armadale),145.023837,1,64
19024,-37.863789,43-Egerton Rd/Dandenong Rd (Armadale),145.02205,1,64
19025,-37.86257,42-Kooyong Rd/Dandenong Rd (Armadale),145.019219,1,64
19026,-37.861923,41-Cantala Ave/Dandenong Rd (Armadale),145.017735,1,64
18426,-37.880128,54-Glen Eira Rd/Hawthorn Rd (Caulfield),145.023205,1,64
18427,-37.877488,53-Crotonhurst Ave/Hawthorn Rd (Caulfield North),145.023719,1,64
18428,-37.875251,52-Halstead St/Hawthorn Rd (Caulfield North),145.024154,1,64
18429,-37.872888,51-Balaclava Rd/Hawthorn Rd (Caulfield North),145.024604,1,64
18437,-37.864618,44-Bailey Ave/Dandenong Rd (Armadale),145.023677,1,64
18438,-37.863822,43-Matlock Ct/Dandenong Rd (Armadale),145.021913,1,64
18439,-37.862509,42-Kooyong Rd/Dandenong Rd (Armadale),145.018834,1,64
18440,-37.861966,41-Cantala Ave/Dandenong Rd (Armadale),145.017643,1,64
46517,-37.865359,48-Hawthorn Rd/Dandenong Rd (Caulfield North),145.025419,1,64
19000,-37.911078,67-Rogers Ave/Hawthorn Rd (Brighton East),145.017531,1,64
19001,-37.908517,66-Union St/Hawthorn Rd (Brighton East),145.017964,1,64
19002,-37.90637,65-Davey Ave/Hawthorn Rd (Brighton East),145.018329,1,64
19003,-37.903782,64-Taylor St/Hawthorn Rd (Brighton East),145.018808,1,64
19004,-37.901196,63-North Rd/Hawthorn Rd (Brighton East),145.019332,1,64
19005,-37.898969,62-Gardenvale Rd/Hawthorn Rd (Caulfield South),145.019801,1,64
19006,-37.896552,61-Stone St/Hawthorn Rd (Caulfield South),145.020253,1,64
19007,-37.894881,60-Dover St/Hawthorn Rd (Caulfield South),145.020548,1,64
19008,-37.89304,59-Princes Park/Hawthorn Rd (Caulfield South),145.020904,1,64
19009,-37.889608,58-Sycamore St/Hawthorn Rd (Caulfield South),145.021553,1,64
19010,-37.886661,57-Glenhuntly Rd/Hawthorn Rd (Caulfield),145.022098,1,64
19011,-37.884838,56-Briggs St/Hawthorn Rd (Caulfield),145.022443,1,64
19012,-37.882449,55-Sylverly Gr/Hawthorn Rd (Caulfield North),145.022916,1,64
18412,-37.914222,68-East Brighton/Hawthorn Rd (Brighton East),145.01689,1,64
18413,-37.911094,67-Howell St/Hawthorn Rd (Brighton East),145.017395,1,64
18414,-37.90873,66-Union St/Hawthorn Rd (Brighton East),145.017765,1,64
18415,-37.906574,65-Davey Ave/Hawthorn Rd (Brighton East),145.018141,1,64
18416,-37.904094,64-Taylor St/Hawthorn Rd (Brighton East),145.018595,1,64
18417,-37.90157,63-North Rd/Hawthorn Rd (Brighton East),145.019072,1,64
18418,-37.899496,62-Gardenvale Rd/Hawthorn Rd (Caulfield South),145.019525,1,64
18419,-37.896702,61-Raynes St/Hawthorn Rd (Caulfield South),145.020067,1,64
18420,-37.895058,60-Dover St/Hawthorn Rd (Caulfield South),145.020372,1,64
18421,-37.893135,59-Princes Park/Hawthorn Rd (Caulfield South),145.020685,1,64
18422,-37.889938,58-Sycamore St/Hawthorn Rd (Caulfield South),145.021328,1,64
18423,-37.887081,57-Glenhuntly Rd/Hawthorn Rd (Caulfield South),145.021848,1,64
18424,-37.884584,56-Lockhart St/Hawthorn Rd (Caulfield),145.022347,1,64
18425,-37.88258,55-Sylverly Gr/Hawthorn Rd (Caulfield),145.022719,1,64
18979,-37.882957,42-Hotham St/Brighton Rd (Balaclava),144.996501,1,67
18980,-37.8838,43-Brighton Rd/Glenhuntly Rd (Elsternwick),144.997842,1,67
18981,-37.88415,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),145.00038,1,67
18982,-37.884613,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),145.003812,1,67
18983,-37.884862,46-Orrong Rd/Glenhuntly Rd (Elsternwick),145.005705,1,67
18984,-37.885271,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),145.009127,1,67
18985,-37.885649,48-Parkside St/Glenhuntly Rd (Elsternwick),145.012267,1,67
18986,-37.885963,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),145.014874,1,67
18987,-37.886391,50-Royal Pde/Glenhuntly Rd (Caulfield),145.01833,1,67
19070,-37.886809,51-Hawthorn Rd/Glenhuntly Rd (Caulfield),145.021764,1,67
19071,-37.88711,52-Jasmine St/Glenhuntly Rd (Caulfield),145.024121,1,67
19072,-37.887451,53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield),145.02675,1,67
19073,-37.887673,54-Bambra Rd/Glenhuntly Rd (Caulfield),145.028689,1,67
19074,-37.887931,55-Fallon St/Glenhuntly Rd (Caulfield),145.030615,1,67
19075,-37.888251,56-Kambrook Rd/Glenhuntly Rd (Caulfield),145.033085,1,67
18370,-37.882864,42-Hotham St/Brighton Rd (St Kilda East),144.996344,1,67
